date,site_section,device,country,ad_unit,ad_requests,matched_requests,impressions,clicks,estimated_revenue,match_rate,fill_rate,ctr,rpm,ecpm,rpm_7d_avg,anomaly_type,anomaly_detail
2026-02-26,sports,desktop,MX,top_banner,3063,2962,3589,59,8.17,0.967026,1.211681,0.016439,2.66732,2.2764,,impressions_gt_matched_requests,impressions (3589) is greater than matched_requests (2962).
2026-03-01,technology,desktop,AR,video_preroll,535,515,1405,7,2.89,0.962617,2.728155,0.004982,5.401869,2.05694,3.715529,impressions_gt_matched_requests,impressions (1405) is greater than matched_requests (515).
2026-03-02,technology,desktop,AR,sidebar_rectangle,1056,980,806,4,0.63,0.92803,0.822449,0.004963,0.596591,0.781638,1.1877057500000001,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5966; previous 7-day average is 1.1877.
2026-03-02,technology,desktop,AR,video_preroll,438,392,372,1,0.91,0.894977,0.94898,0.002688,2.077626,2.446237,4.137114,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.0776; previous 7-day average is 4.1371.
2026-03-02,technology,desktop,BR,sidebar_rectangle,2724,2518,2322,74,4.42,0.924376,0.92216,0.031869,1.622614,1.903531,2.76536475,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.6226; previous 7-day average is 2.7654.
2026-03-02,technology,desktop,BR,top_banner,4584,3605,2962,66,3.44,0.786431,0.821637,0.022282,0.750436,1.161377,1.5856225,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7504; previous 7-day average is 1.5856.
2026-03-02,technology,desktop,MX,top_banner,2169,1943,1861,36,2.51,0.895805,0.957797,0.019344,1.157215,1.348737,2.3191385,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1572; previous 7-day average is 2.3191.
2026-03-02,technology,desktop,US,sidebar_rectangle,1915,1618,1362,10,3.63,0.844909,0.84178,0.007342,1.895561,2.665198,2.92935675,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.8956; previous 7-day average is 2.9294.
2026-03-02,technology,mobile,AR,video_preroll,746,630,600,4,1.31,0.844504,0.952381,0.006667,1.756032,2.183333,3.53966675,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.7560; previous 7-day average is 3.5397.
2026-03-02,technology,mobile,MX,in_article,2615,2382,1902,19,2.61,0.910899,0.798489,0.009989,0.998088,1.37224,2.2681525000000002,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9981; previous 7-day average is 2.2682.
2026-03-02,technology,mobile,MX,top_banner,3258,2743,2248,49,1.89,0.841928,0.819541,0.021797,0.58011,0.840747,1.7180535,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5801; previous 7-day average is 1.7181.
2026-03-02,technology,mobile,US,video_preroll,1385,1167,937,6,4.27,0.842599,0.802913,0.006403,3.083032,4.557097,7.66535225,rpm_drop_gt_25pct_vs_7d_avg,rpm is 3.0830; previous 7-day average is 7.6654.
2026-03-02,technology,tablet,AR,top_banner,660,578,558,8,0.39,0.875758,0.965398,0.014337,0.590909,0.698925,1.66849025,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5909; previous 7-day average is 1.6685.
2026-03-02,technology,tablet,MX,top_banner,852,708,686,8,0.89,0.830986,0.968927,0.011662,1.044601,1.297376,1.7717105,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0446; previous 7-day average is 1.7717.
2026-03-02,technology,tablet,US,in_article,940,747,613,13,1.67,0.794681,0.820616,0.021207,1.776596,2.724307,2.4299850000000003,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.7766; previous 7-day average is 2.4300.
2026-03-02,technology,tablet,US,top_banner,1319,1029,883,3,1.26,0.780136,0.858115,0.003398,0.955269,1.426954,2.5507642500000003,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9553; previous 7-day average is 2.5508.
2026-03-03,home,desktop,BR,in_article,7335,7004,5951,88,7.32,0.954874,0.849657,0.014787,0.997955,1.230045,1.474536,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9980; previous 7-day average is 1.4745.
2026-03-03,home,desktop,MX,in_article,2420,2053,1883,15,2.3,0.848347,0.917194,0.007966,0.950413,1.221455,1.9115326,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9504; previous 7-day average is 1.9115.
2026-03-03,home,desktop,MX,sidebar_rectangle,1837,1517,1231,5,2.44,0.825803,0.81147,0.004062,1.328253,1.982128,2.3992476,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3283; previous 7-day average is 2.3992.
2026-03-03,home,desktop,MX,video_preroll,1111,873,782,10,1.27,0.785779,0.895762,0.012788,1.143114,1.624041,3.4757162,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1431; previous 7-day average is 3.4757.
2026-03-03,home,desktop,US,in_article,5137,4623,3704,103,4.83,0.899942,0.801211,0.027808,0.940237,1.303996,2.4225826,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9402; previous 7-day average is 2.4226.
2026-03-03,home,mobile,AR,top_banner,4410,3810,3120,72,7.43,0.863946,0.818898,0.023077,1.684807,2.38141,2.5330906,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.6848; previous 7-day average is 2.5331.
2026-03-03,home,mobile,AR,video_preroll,1271,1020,928,6,1.81,0.802518,0.909804,0.006466,1.424076,1.950431,3.1546962,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4241; previous 7-day average is 3.1547.
2026-03-03,home,mobile,BR,sidebar_rectangle,6795,5655,4831,72,8.38,0.83223,0.854288,0.014904,1.23326,1.734631,2.0552308,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2333; previous 7-day average is 2.0552.
2026-03-03,home,mobile,BR,video_preroll,3721,3366,2659,44,6.59,0.904596,0.789958,0.016548,1.771029,2.478375,3.9796006,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.7710; previous 7-day average is 3.9796.
2026-03-03,home,mobile,MX,in_article,3908,3553,3003,42,3.57,0.909161,0.845201,0.013986,0.913511,1.188811,2.1512658,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9135; previous 7-day average is 2.1513.
2026-03-03,home,mobile,MX,video_preroll,1341,1223,1035,21,2.72,0.912006,0.84628,0.02029,2.028337,2.628019,3.0024846,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.0283; previous 7-day average is 3.0025.
2026-03-03,home,mobile,US,sidebar_rectangle,4518,3757,3496,78,5.77,0.831563,0.93053,0.022311,1.277114,1.650458,3.0097798,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2771; previous 7-day average is 3.0098.
2026-03-03,home,tablet,AR,in_article,1010,903,697,6,0.86,0.894059,0.771872,0.008608,0.851485,1.233859,1.8498910000000002,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8515; previous 7-day average is 1.8499.
2026-03-03,home,tablet,BR,top_banner,3679,3118,2778,28,3.49,0.847513,0.890956,0.010079,0.948627,1.256299,1.9853988,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9486; previous 7-day average is 1.9854.
2026-03-03,home,tablet,MX,sidebar_rectangle,877,750,610,19,0.9,0.855188,0.813333,0.031148,1.026226,1.47541,1.6030912000000002,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0262; previous 7-day average is 1.6031.
2026-03-03,news,desktop,AR,sidebar_rectangle,1146,916,792,12,0.91,0.799302,0.864629,0.015152,0.794066,1.14899,1.722983,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7941; previous 7-day average is 1.7230.
2026-03-03,news,desktop,BR,top_banner,7220,5929,4587,18,8.34,0.821191,0.773655,0.003924,1.155125,1.818182,2.3251834000000002,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1551; previous 7-day average is 2.3252.
2026-03-03,news,desktop,MX,in_article,2379,2196,1931,21,2.45,0.923077,0.879326,0.010875,1.029844,1.268773,2.1115192,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0298; previous 7-day average is 2.1115.
2026-03-03,news,desktop,MX,sidebar_rectangle,1416,1228,979,4,0.82,0.867232,0.797231,0.004086,0.579096,0.837589,1.9784237999999998,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5791; previous 7-day average is 1.9784.
2026-03-03,news,desktop,US,in_article,3358,2940,2576,57,8.13,0.875521,0.87619,0.022127,2.421084,3.156056,4.1619604,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.4211; previous 7-day average is 4.1620.
2026-03-03,news,desktop,US,sidebar_rectangle,2325,2111,1629,46,1.85,0.907957,0.771672,0.028238,0.795699,1.135666,3.0398738,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7957; previous 7-day average is 3.0399.
2026-03-03,news,desktop,US,top_banner,4644,3663,2924,15,6.08,0.78876,0.798253,0.00513,1.309216,2.079343,2.7384744,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3092; previous 7-day average is 2.7385.
2026-03-03,news,mobile,AR,top_banner,3054,2659,2532,45,2.15,0.870661,0.952238,0.017773,0.703995,0.849131,1.2872648,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7040; previous 7-day average is 1.2873.
2026-03-03,news,mobile,AR,video_preroll,752,714,586,8,1.02,0.949468,0.820728,0.013652,1.356383,1.740614,3.2119774,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3564; previous 7-day average is 3.2120.
2026-03-03,news,mobile,MX,in_article,3095,2445,2130,45,3.74,0.789984,0.871166,0.021127,1.208401,1.755869,1.9953462000000002,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2084; previous 7-day average is 1.9953.
2026-03-03,news,mobile,US,sidebar_rectangle,3463,3105,2923,48,5.63,0.896621,0.941385,0.016421,1.625758,1.926103,2.9115124000000003,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.6258; previous 7-day average is 2.9115.
2026-03-03,news,tablet,BR,in_article,2401,2072,1832,14,3.12,0.862974,0.88417,0.007642,1.299459,1.703057,1.9769497999999999,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2995; previous 7-day average is 1.9769.
2026-03-03,news,tablet,BR,top_banner,2853,2444,2240,48,2.94,0.856642,0.91653,0.021429,1.030494,1.3125,1.4360798,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0305; previous 7-day average is 1.4361.
2026-03-03,news,tablet,BR,video_preroll,731,584,549,6,0.86,0.798906,0.940068,0.010929,1.176471,1.566485,2.2318608,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1765; previous 7-day average is 2.2319.
2026-03-03,news,tablet,MX,in_article,938,763,702,21,1.22,0.813433,0.920052,0.029915,1.30064,1.737892,1.8726388,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3006; previous 7-day average is 1.8726.
2026-03-03,news,tablet,US,sidebar_rectangle,991,939,789,4,2.24,0.947528,0.840256,0.00507,2.260343,2.839037,3.5567338,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.2603; previous 7-day average is 3.5567.
2026-03-03,sports,desktop,AR,in_article,1571,1282,992,23,1.04,0.816041,0.773791,0.023185,0.661999,1.048387,1.272903,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6620; previous 7-day average is 1.2729.
2026-03-03,sports,desktop,AR,top_banner,2268,1844,1779,33,2.3,0.813051,0.964751,0.01855,1.014109,1.292861,2.0077634,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0141; previous 7-day average is 2.0078.
2026-03-03,sports,desktop,AR,video_preroll,555,487,380,5,0.6,0.877477,0.780287,0.013158,1.081081,1.578947,4.0329782000000005,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0811; previous 7-day average is 4.0330.
2026-03-03,sports,desktop,BR,in_article,4737,4313,3316,76,4.56,0.910492,0.768838,0.022919,0.962635,1.375151,1.6360444,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9626; previous 7-day average is 1.6360.
2026-03-03,sports,desktop,BR,top_banner,4906,4258,3642,56,6.46,0.867917,0.855331,0.015376,1.316755,1.773751,2.6114272,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3168; previous 7-day average is 2.6114.
2026-03-03,sports,desktop,US,in_article,2625,2121,1776,26,6.64,0.808,0.837341,0.01464,2.529524,3.738739,3.7144166,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.5295; previous 7-day average is 3.7144.
2026-03-03,sports,desktop,US,top_banner,3352,2734,2515,43,2.97,0.815632,0.919898,0.017097,0.886038,1.180915,3.632964,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8860; previous 7-day average is 3.6330.
2026-03-03,sports,mobile,AR,sidebar_rectangle,1611,1314,1067,27,1.02,0.815642,0.812024,0.025305,0.633147,0.955951,1.7170444,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6331; previous 7-day average is 1.7170.
2026-03-03,sports,mobile,BR,sidebar_rectangle,4015,3163,2504,20,7.06,0.787796,0.791653,0.007987,1.758406,2.819489,2.98541,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.7584; previous 7-day average is 2.9854.
2026-03-03,sports,mobile,BR,top_banner,8697,7838,6551,98,5.2,0.90123,0.8358,0.01496,0.597907,0.793772,1.8986885999999998,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5979; previous 7-day average is 1.8987.
2026-03-03,sports,mobile,MX,in_article,2571,2183,2052,45,1.9,0.849086,0.939991,0.02193,0.739012,0.925926,2.4025794,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7390; previous 7-day average is 2.4026.
2026-03-03,sports,mobile,US,in_article,3976,3727,3059,41,3.8,0.937374,0.820767,0.013403,0.955734,1.242236,2.0994218,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9557; previous 7-day average is 2.0994.
2026-03-03,sports,tablet,AR,top_banner,719,663,547,11,1.08,0.922114,0.825038,0.02011,1.502086,1.974406,2.138689,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5021; previous 7-day average is 2.1387.
2026-03-03,sports,tablet,AR,video_preroll,242,201,155,1,0.36,0.830579,0.771144,0.006452,1.487603,2.322581,2.9125994,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.4876; previous 7-day average is 2.9126.
2026-03-03,sports,tablet,BR,in_article,1834,1630,1596,7,1.04,0.888768,0.979141,0.004386,0.567067,0.651629,2.017728,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5671; previous 7-day average is 2.0177.
2026-03-03,sports,tablet,BR,top_banner,2079,1703,1550,11,2.18,0.819144,0.910159,0.007097,1.048581,1.406452,2.0087738,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0486; previous 7-day average is 2.0088.
2026-03-03,sports,tablet,MX,in_article,696,562,497,8,0.77,0.807471,0.884342,0.016097,1.106322,1.549296,2.6930864,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1063; previous 7-day average is 2.6931.
2026-03-03,sports,tablet,MX,sidebar_rectangle,494,448,368,10,0.65,0.906883,0.821429,0.027174,1.315789,1.766304,2.0102352,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3158; previous 7-day average is 2.0102.
2026-03-03,sports,tablet,MX,top_banner,994,837,656,20,0.84,0.842052,0.783751,0.030488,0.84507,1.280488,2.4469428,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.8451; previous 7-day average is 2.4469.
2026-03-03,sports,tablet,MX,video_preroll,296,250,236,2,0.81,0.844595,0.944,0.008475,2.736486,3.432203,3.9804671999999997,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.7365; previous 7-day average is 3.9805.
2026-03-03,sports,tablet,US,sidebar_rectangle,864,776,739,10,1.44,0.898148,0.95232,0.013532,1.666667,1.948579,2.9218436,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.6667; previous 7-day average is 2.9218.
2026-03-03,technology,desktop,AR,video_preroll,453,437,398,1,0.98,0.96468,0.910755,0.002513,2.163355,2.462312,3.7252164,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.1634; previous 7-day average is 3.7252.
2026-03-03,technology,desktop,BR,in_article,3150,2691,2516,65,5.04,0.854286,0.934968,0.025835,1.6,2.00318,2.3650094,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.6000; previous 7-day average is 2.3650.
2026-03-03,technology,desktop,BR,top_banner,4087,3707,3031,72,2.5,0.907022,0.817642,0.023755,0.611696,0.82481,1.4185852,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6117; previous 7-day average is 1.4186.
2026-03-03,technology,desktop,BR,video_preroll,1397,1246,1045,8,2.6,0.891911,0.838684,0.007656,1.861131,2.488038,4.0892096,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.8611; previous 7-day average is 4.0892.
2026-03-03,technology,desktop,MX,in_article,1583,1286,1142,18,0.8,0.812382,0.888025,0.015762,0.50537,0.700525,1.627901,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5054; previous 7-day average is 1.6279.
2026-03-03,technology,mobile,AR,sidebar_rectangle,1224,1096,1010,25,0.87,0.895425,0.921533,0.024752,0.710784,0.861386,1.5056346,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7108; previous 7-day average is 1.5056.
2026-03-03,technology,mobile,AR,video_preroll,676,581,464,4,0.76,0.859467,0.798623,0.008621,1.12426,1.637931,3.1829397999999998,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1243; previous 7-day average is 3.1829.
2026-03-03,technology,mobile,BR,in_article,5176,4951,4159,28,5.32,0.95653,0.840032,0.006732,1.027821,1.279154,2.0278998,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0278; previous 7-day average is 2.0279.
2026-03-03,technology,mobile,BR,sidebar_rectangle,3246,2684,2430,20,3.28,0.826864,0.905365,0.00823,1.010474,1.349794,1.9328229999999997,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0105; previous 7-day average is 1.9328.
2026-03-03,technology,mobile,MX,sidebar_rectangle,1550,1372,1060,21,2.33,0.885161,0.772595,0.019811,1.503226,2.198113,2.2825116000000003,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5032; previous 7-day average is 2.2825.
2026-03-03,technology,mobile,US,video_preroll,1321,1137,1062,14,2.03,0.860712,0.934037,0.013183,1.536715,1.911488,6.748888200000001,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5367; previous 7-day average is 6.7489.
2026-03-03,technology,tablet,MX,top_banner,786,686,557,3,0.52,0.872774,0.811953,0.005386,0.661578,0.933573,1.6262886,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6616; previous 7-day average is 1.6263.
2026-03-03,technology,tablet,MX,video_preroll,217,179,156,1,0.22,0.824885,0.871508,0.00641,1.013825,1.410256,2.8565554,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0138; previous 7-day average is 2.8566.
2026-03-03,technology,tablet,US,in_article,919,854,817,18,1.13,0.929271,0.956674,0.022032,1.229597,1.383109,2.2993072000000003,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2296; previous 7-day average is 2.2993.
2026-03-03,technology,tablet,US,sidebar_rectangle,611,587,571,17,0.69,0.96072,0.972743,0.029772,1.129296,1.208406,3.0771312,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1293; previous 7-day average is 3.0771.
2026-03-04,home,desktop,AR,in_article,2702,2183,639,10,3.28,0.80792,0.292716,0.015649,1.213916,5.13302,1.2046625,low_fill_rate,fill_rate is 29.27% (threshold: 70%).
2026-03-04,home,desktop,BR,in_article,7380,6857,6659,118,5.34,0.929133,0.971124,0.01772,0.723577,0.801922,1.3951058333333333,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7236; previous 7-day average is 1.3951.
2026-03-04,home,desktop,BR,top_banner,9908,8060,7388,87,13.09,0.813484,0.916625,0.011776,1.321155,1.771792,1.8505296666666666,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3212; previous 7-day average is 1.8505.
2026-03-04,home,desktop,MX,in_article,2962,2730,2256,44,2.84,0.921675,0.826374,0.019504,0.958812,1.258865,1.7513459999999998,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9588; previous 7-day average is 1.7513.
2026-03-04,home,mobile,AR,in_article,3691,3332,3070,70,5.67,0.902736,0.921369,0.022801,1.536169,1.846906,2.1805326666666667,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5362; previous 7-day average is 2.1805.
2026-03-04,home,mobile,MX,top_banner,4781,4194,3624,34,7.27,0.877222,0.864092,0.009382,1.520602,2.006071,2.2270993333333333,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5206; previous 7-day average is 2.2271.
2026-03-04,home,mobile,US,in_article,6234,5716,4562,65,8.63,0.916907,0.798111,0.014248,1.384344,1.891714,2.5802751666666666,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3843; previous 7-day average is 2.5803.
2026-03-04,home,mobile,US,video_preroll,2559,2157,1949,24,5.42,0.842907,0.90357,0.012314,2.118015,2.780913,5.0697975,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.1180; previous 7-day average is 5.0698.
2026-03-04,home,tablet,AR,in_article,1016,954,907,7,0.97,0.938976,0.950734,0.007718,0.954724,1.06946,1.68349,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9547; previous 7-day average is 1.6835.
2026-03-04,home,tablet,AR,sidebar_rectangle,758,616,518,8,0.57,0.812665,0.840909,0.015444,0.751979,1.100386,2.1778033333333333,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7520; previous 7-day average is 2.1778.
2026-03-04,home,tablet,BR,in_article,2870,2509,2078,48,3.15,0.874216,0.828218,0.023099,1.097561,1.515881,2.1661301666666666,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.0976; previous 7-day average is 2.1661.
2026-03-04,home,tablet,BR,sidebar_rectangle,1957,1632,1463,38,2.98,0.833929,0.896446,0.025974,1.522739,2.03691,2.196791166666667,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5227; previous 7-day average is 2.1968.
2026-03-04,home,tablet,BR,top_banner,3871,3074,2788,35,1.96,0.79411,0.906962,0.012554,0.506329,0.703013,1.8126034999999998,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.5063; previous 7-day average is 1.8126.
2026-03-04,home,tablet,BR,video_preroll,979,863,844,17,2.2,0.881512,0.977984,0.020142,2.247191,2.606635,3.4586711666666665,rpm_drop_gt_25pct_vs_7d_avg,rpm is 2.2472; previous 7-day average is 3.4587.
2026-03-04,home,tablet,MX,sidebar_rectangle,880,829,768,18,0.53,0.942045,0.926417,0.023438,0.602273,0.690104,1.506947,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6023; previous 7-day average is 1.5069.
2026-03-04,home,tablet,US,sidebar_rectangle,1373,1169,1132,19,1.82,0.85142,0.968349,0.016784,1.325564,1.607774,2.9532566666666664,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3256; previous 7-day average is 2.9533.
2026-03-04,news,desktop,AR,in_article,1660,1487,1404,10,1.9,0.895783,0.944183,0.007123,1.144578,1.353276,1.6009438333333332,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1446; previous 7-day average is 1.6009.
2026-03-04,news,desktop,AR,sidebar_rectangle,1233,972,827,21,0.98,0.788321,0.850823,0.025393,0.794809,1.185006,1.5681634999999998,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.7948; previous 7-day average is 1.5682.
2026-03-04,news,desktop,BR,top_banner,6505,5922,4945,28,8.87,0.910377,0.835022,0.005662,1.363566,1.793731,2.1301736666666664,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3636; previous 7-day average is 2.1302.
2026-03-04,news,desktop,BR,video_preroll,1945,1584,1358,8,2.97,0.814396,0.857323,0.005891,1.526992,2.18704,3.7224151666666665,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.5270; previous 7-day average is 3.7224.
2026-03-04,news,mobile,AR,in_article,3084,2481,2086,43,1.99,0.804475,0.84079,0.020614,0.645266,0.953979,1.8629098333333332,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6453; previous 7-day average is 1.8629.
2026-03-04,news,mobile,AR,video_preroll,966,777,738,1,1.13,0.804348,0.949807,0.001355,1.169772,1.531165,2.902711666666667,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.1698; previous 7-day average is 2.9027.
2026-03-04,news,mobile,BR,sidebar_rectangle,5036,4449,4212,43,3.16,0.883439,0.94673,0.010209,0.627482,0.750237,2.291397,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6275; previous 7-day average is 2.2914.
2026-03-04,news,mobile,MX,top_banner,4465,3510,3109,19,3.09,0.786114,0.885755,0.006111,0.692049,0.993889,1.4918570000000002,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.6920; previous 7-day average is 1.4919.
2026-03-04,news,mobile,US,in_article,6181,5392,4366,52,7.72,0.872351,0.809718,0.01191,1.248989,1.768209,2.514566,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2490; previous 7-day average is 2.5146.
2026-03-04,news,mobile,US,top_banner,6584,5639,4477,68,12.81,0.85647,0.793935,0.015189,1.945626,2.861291,3.372098166666667,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.9456; previous 7-day average is 3.3721.
2026-03-04,news,tablet,AR,video_preroll,303,280,229,2,0.4,0.924092,0.817857,0.008734,1.320132,1.746725,2.2933185000000003,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.3201; previous 7-day average is 2.2933.
2026-03-04,news,tablet,MX,sidebar_rectangle,725,691,664,14,0.7,0.953103,0.960926,0.021084,0.965517,1.054217,2.1597328333333334,rpm_drop_gt_25pct_vs_7d_avg,rpm is 0.9655; previous 7-day average is 2.1597.
2026-03-04,news,tablet,MX,video_preroll,364,300,286,1,0.44,0.824176,0.953333,0.003497,1.208791,1.538462,3.768519,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.2088; previous 7-day average is 3.7685.
2026-03-04,news,tablet,US,top_banner,1866,1636,1284,22,3.53,0.876742,0.784841,0.017134,1.891747,2.749221,3.0171471666666663,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.8917; previous 7-day average is 3.0171.
2026-03-04,news,tablet,US,video_preroll,585,519,467,2,1.02,0.887179,0.899807,0.004283,1.74359,2.184154,6.394758,rpm_drop_gt_25pct_vs_7d_avg,rpm is 1.7436; previous 7-day average is 6.3948.
