date,site_section,device,country,ad_unit,ad_requests,matched_requests,impressions,clicks,estimated_revenue,match_rate,fill_rate,ctr,rpm,ecpm
2026-02-27,home,tablet,AR,in_article,1119,993,875,23,2.81,0.887399,0.881168,0.026286,2.511171,3.211429
2026-02-27,home,tablet,AR,sidebar_rectangle,852,672,599,10,0.95,0.788732,0.891369,0.016694,1.115023,1.585977
2026-02-27,home,tablet,AR,top_banner,1311,1070,865,19,1.46,0.816171,0.808411,0.021965,1.113654,1.687861
2026-02-27,home,tablet,AR,video_preroll,420,388,365,4,1.34,0.92381,0.940722,0.010959,3.190476,3.671233
2026-02-27,home,tablet,BR,in_article,3786,3207,2992,81,10.79,0.847068,0.932959,0.027072,2.849974,3.606283
2026-02-27,home,tablet,BR,sidebar_rectangle,2779,2337,2161,57,5.23,0.84095,0.92469,0.026377,1.881972,2.420176
2026-02-27,home,tablet,BR,top_banner,5023,4221,3636,57,3.04,0.840334,0.861407,0.015677,0.605216,0.836084
2026-02-27,home,tablet,BR,video_preroll,1280,1033,984,4,2.13,0.807031,0.952565,0.004065,1.664062,2.164634
2026-02-27,home,tablet,MX,in_article,1460,1347,1058,6,1.36,0.922603,0.785449,0.005671,0.931507,1.285444
2026-02-27,home,tablet,MX,sidebar_rectangle,1143,1070,907,28,1.04,0.936133,0.847664,0.030871,0.909886,1.146637
2026-02-27,home,tablet,MX,top_banner,1943,1792,1545,22,2.22,0.922285,0.862165,0.014239,1.142563,1.436893
2026-02-27,home,tablet,MX,video_preroll,523,452,382,7,2.86,0.864245,0.845133,0.018325,5.468451,7.486911
2026-02-27,home,tablet,US,in_article,2318,1823,1647,44,3.2,0.786454,0.903456,0.026715,1.3805,1.942927
2026-02-27,home,tablet,US,sidebar_rectangle,1604,1513,1423,27,7.94,0.943267,0.940516,0.018974,4.950125,5.579761
2026-02-27,home,tablet,US,top_banner,3114,2468,1904,7,6.55,0.79255,0.771475,0.003676,2.103404,3.440126
2026-02-27,home,tablet,US,video_preroll,942,805,742,5,6.95,0.854565,0.921739,0.006739,7.377919,9.366577
2026-02-27,news,desktop,AR,in_article,2313,2076,1596,27,4.04,0.897536,0.768786,0.016917,1.746649,2.531328
2026-02-27,news,desktop,AR,sidebar_rectangle,1400,1129,904,12,0.9,0.806429,0.800709,0.013274,0.642857,0.995575
2026-02-27,news,desktop,AR,top_banner,3060,2656,2421,20,7.4,0.867974,0.911521,0.008261,2.418301,3.056588
2026-02-27,news,desktop,AR,video_preroll,890,762,714,14,1.21,0.85618,0.937008,0.019608,1.359551,1.694678
2026-02-27,news,desktop,BR,in_article,6383,5895,4814,130,19.2,0.923547,0.816624,0.027005,3.00799,3.988367
2026-02-27,news,desktop,BR,sidebar_rectangle,4822,4374,3374,102,6.96,0.907092,0.771376,0.030231,1.443384,2.062833
2026-02-27,news,desktop,BR,top_banner,9669,7846,7211,107,10.26,0.811459,0.919067,0.014838,1.061123,1.422826
2026-02-27,news,desktop,BR,video_preroll,2447,2177,1656,5,9.24,0.889661,0.76068,0.003019,3.776052,5.57971
2026-02-27,news,desktop,MX,in_article,2917,2542,2247,70,6.37,0.871443,0.88395,0.031153,2.18375,2.834891
2026-02-27,news,desktop,MX,sidebar_rectangle,2115,1798,1531,11,5.38,0.850118,0.851502,0.007185,2.543735,3.514043
2026-02-27,news,desktop,MX,top_banner,3235,2888,2752,39,2.79,0.892736,0.952909,0.014172,0.862442,1.013808
2026-02-27,news,desktop,MX,video_preroll,944,787,650,12,0.86,0.833686,0.825921,0.018462,0.911017,1.323077
2026-02-27,news,desktop,US,in_article,4577,3574,3334,44,19.71,0.780861,0.932848,0.013197,4.306314,5.911818
2026-02-27,news,desktop,US,sidebar_rectangle,3457,3067,2513,21,13.4,0.887185,0.819367,0.008357,3.876193,5.332272
2026-02-27,news,desktop,US,top_banner,5677,4456,4115,114,15.54,0.784922,0.923474,0.027704,2.737361,3.776428
2026-02-27,news,desktop,US,video_preroll,1282,1130,1098,22,11.43,0.881435,0.971681,0.020036,8.915757,10.409836
2026-02-27,news,mobile,AR,in_article,3263,2812,2528,75,10.13,0.861784,0.899004,0.029668,3.104505,4.00712
2026-02-27,news,mobile,AR,sidebar_rectangle,2327,1960,1684,33,3.89,0.842286,0.859184,0.019596,1.67168,2.309976
2026-02-27,news,mobile,AR,top_banner,4585,3666,3484,71,1.52,0.799564,0.950355,0.020379,0.331516,0.43628
2026-02-27,news,mobile,AR,video_preroll,1253,1109,921,8,3.34,0.885076,0.830478,0.008686,2.665603,3.626493
2026-02-27,news,mobile,BR,in_article,10228,7979,6436,186,19.16,0.780113,0.806617,0.0289,1.873289,2.977004
2026-02-27,news,mobile,BR,sidebar_rectangle,7070,6710,5793,100,23.28,0.949081,0.863338,0.017262,3.292786,4.018643
2026-02-27,news,mobile,BR,top_banner,12847,11294,9365,185,28.9,0.879116,0.829201,0.019754,2.249552,3.085958
2026-02-27,news,mobile,BR,video_preroll,3705,3041,2703,16,15.06,0.820783,0.888852,0.005919,4.064777,5.571587
2026-02-27,news,mobile,MX,in_article,4345,3425,2905,37,11.81,0.788262,0.848175,0.012737,2.718067,4.065404
2026-02-27,news,mobile,MX,sidebar_rectangle,2957,2759,2200,69,5.38,0.93304,0.79739,0.031364,1.819412,2.445455
2026-02-27,news,mobile,MX,top_banner,4741,4465,4134,111,10.52,0.941784,0.925868,0.026851,2.218941,2.544751
2026-02-27,news,mobile,MX,video_preroll,1478,1264,1123,5,3.65,0.85521,0.888449,0.004452,2.469553,3.250223
2026-02-27,news,mobile,US,in_article,6276,5921,4917,69,6.47,0.943435,0.830434,0.014033,1.030911,1.315843
2026-02-27,news,mobile,US,sidebar_rectangle,5181,4301,3846,37,22.94,0.830149,0.894211,0.00962,4.427717,5.964639
2026-02-27,news,mobile,US,top_banner,9077,7251,5840,92,11.62,0.798832,0.805406,0.015753,1.280159,1.989726
2026-02-27,news,mobile,US,video_preroll,2142,1711,1340,6,10.77,0.798786,0.783168,0.004478,5.028011,8.037313
2026-02-27,news,tablet,AR,in_article,929,751,581,5,1.57,0.808396,0.773635,0.008606,1.689989,2.702238
2026-02-27,news,tablet,AR,sidebar_rectangle,674,594,533,5,1.88,0.881306,0.897306,0.009381,2.789318,3.527205
2026-02-27,news,tablet,AR,top_banner,1282,1125,1086,34,1.63,0.877535,0.965333,0.031308,1.271451,1.500921
2026-02-27,news,tablet,AR,video_preroll,404,381,369,3,0.65,0.943069,0.968504,0.00813,1.608911,1.761518
2026-02-27,news,tablet,BR,in_article,2822,2487,2433,75,1.94,0.88129,0.978287,0.030826,0.687456,0.79737
2026-02-27,news,tablet,BR,sidebar_rectangle,1777,1487,1425,7,5.73,0.836804,0.958305,0.004912,3.224536,4.021053
2026-02-27,news,tablet,BR,top_banner,3679,3478,3128,50,6.89,0.945366,0.899367,0.015985,1.872792,2.202685
2026-02-27,news,tablet,BR,video_preroll,877,703,543,9,1.18,0.801596,0.772404,0.016575,1.345496,2.173112
2026-02-27,news,tablet,MX,in_article,882,764,645,9,1.33,0.866213,0.844241,0.013953,1.507937,2.062016
2026-02-27,news,tablet,MX,sidebar_rectangle,872,692,644,10,2.58,0.793578,0.930636,0.015528,2.958716,4.006211
2026-02-27,news,tablet,MX,top_banner,1533,1354,1296,40,4.13,0.883235,0.957164,0.030864,2.694064,3.186728
2026-02-27,news,tablet,MX,video_preroll,460,361,286,1,2.14,0.784783,0.792244,0.003497,4.652174,7.482517
2026-02-27,news,tablet,US,in_article,1902,1833,1518,14,3.95,0.963722,0.828151,0.009223,2.076761,2.602108
2026-02-27,news,tablet,US,sidebar_rectangle,1116,890,846,20,4.77,0.797491,0.950562,0.023641,4.274194,5.638298
2026-02-27,news,tablet,US,top_banner,2203,2101,1859,28,6.49,0.9537,0.884817,0.015062,2.945983,3.491124
2026-02-27,news,tablet,US,video_preroll,678,637,616,3,6.04,0.939528,0.967033,0.00487,8.908555,9.805195
2026-02-27,sports,desktop,AR,in_article,1979,1798,1688,17,2.78,0.90854,0.938821,0.010071,1.40475,1.646919
2026-02-27,sports,desktop,AR,sidebar_rectangle,1228,1019,870,14,1.36,0.829805,0.853778,0.016092,1.107492,1.563218
2026-02-27,sports,desktop,AR,top_banner,2362,1921,1803,20,7.1,0.813294,0.938574,0.011093,3.005927,3.937881
2026-02-27,sports,desktop,AR,video_preroll,690,639,538,9,1.37,0.926087,0.841941,0.016729,1.985507,2.546468
2026-02-27,sports,desktop,BR,in_article,5311,4506,3599,61,7.42,0.848428,0.798713,0.016949,1.3971,2.061684
2026-02-27,sports,desktop,BR,sidebar_rectangle,3218,2969,2461,28,2.76,0.922623,0.828899,0.011377,0.857676,1.121495
2026-02-27,sports,desktop,BR,top_banner,7352,6779,6367,105,22.95,0.922062,0.939224,0.016491,3.1216,3.604523
2026-02-27,sports,desktop,BR,video_preroll,2095,1754,1475,10,9.02,0.837232,0.840935,0.00678,4.305489,6.115254
2026-02-27,sports,desktop,MX,in_article,2506,2145,1756,36,7.08,0.855946,0.818648,0.020501,2.825219,4.031891
2026-02-27,sports,desktop,MX,sidebar_rectangle,1394,1234,1018,8,1.38,0.885222,0.824959,0.007859,0.989957,1.355599
2026-02-27,sports,desktop,MX,top_banner,3191,3003,2939,83,11.33,0.941084,0.978688,0.028241,3.550611,3.855053
2026-02-27,sports,desktop,MX,video_preroll,794,762,646,11,3.61,0.959698,0.847769,0.017028,4.546599,5.588235
2026-02-27,sports,desktop,US,in_article,2834,2689,2581,67,9.24,0.948836,0.959836,0.025959,3.260409,3.580008
2026-02-27,sports,desktop,US,sidebar_rectangle,2757,2158,1866,33,6.12,0.782735,0.86469,0.017685,2.219804,3.279743
2026-02-27,sports,desktop,US,top_banner,4392,3841,3462,97,22.78,0.874545,0.901328,0.028018,5.186703,6.580012
2026-02-27,sports,desktop,US,video_preroll,1337,1183,1116,5,4.55,0.884817,0.943364,0.00448,3.403141,4.077061
2026-02-27,sports,mobile,AR,in_article,3007,2849,2641,62,3.38,0.947456,0.926992,0.023476,1.124044,1.279818
2026-02-27,sports,mobile,AR,sidebar_rectangle,2132,1856,1470,17,2.59,0.870544,0.792026,0.011565,1.214822,1.761905
2026-02-27,sports,mobile,AR,top_banner,4308,4142,3288,31,5.59,0.961467,0.793819,0.009428,1.297586,1.700122
2026-02-27,sports,mobile,AR,video_preroll,1031,911,833,3,3.57,0.883608,0.91438,0.003601,3.462658,4.285714
2026-02-27,sports,mobile,BR,in_article,8083,6585,5469,121,16.8,0.814673,0.830524,0.022125,2.078436,3.07186
2026-02-27,sports,mobile,BR,sidebar_rectangle,6067,4995,4589,40,18.46,0.823306,0.918719,0.008716,3.04269,4.022663
2026-02-27,sports,mobile,BR,top_banner,12420,10720,10377,151,35.54,0.863124,0.968004,0.014551,2.861514,3.424882
2026-02-27,sports,mobile,BR,video_preroll,2732,2186,1900,22,8.48,0.800146,0.869167,0.011579,3.103953,4.463158
2026-02-27,sports,mobile,MX,in_article,3253,2766,2360,63,5.83,0.850292,0.853218,0.026695,1.792192,2.470339
2026-02-27,sports,mobile,MX,sidebar_rectangle,2144,1859,1500,37,1.68,0.867071,0.806885,0.024667,0.783582,1.12
2026-02-27,sports,mobile,MX,top_banner,5241,4716,3944,88,12.1,0.899828,0.836302,0.022312,2.30872,3.067951
2026-02-27,sports,mobile,MX,video_preroll,1351,1214,1122,21,3.29,0.898594,0.924217,0.018717,2.435233,2.932264
2026-02-27,sports,mobile,US,in_article,5498,4907,3975,86,5.13,0.892506,0.810067,0.021635,0.933067,1.290566
2026-02-27,sports,mobile,US,sidebar_rectangle,4388,3813,3650,63,4.91,0.868961,0.957252,0.01726,1.118961,1.345205
2026-02-27,sports,mobile,US,top_banner,6610,6405,5553,96,18.66,0.968986,0.866979,0.017288,2.822995,3.360346
2026-02-27,sports,mobile,US,video_preroll,1996,1802,1679,17,13.8,0.902806,0.931743,0.010125,6.913828,8.219178
2026-02-27,sports,tablet,AR,in_article,838,772,635,4,0.96,0.921241,0.822539,0.006299,1.145585,1.511811
2026-02-27,sports,tablet,AR,sidebar_rectangle,560,490,435,6,1.52,0.875,0.887755,0.013793,2.714286,3.494253
2026-02-27,sports,tablet,AR,top_banner,887,766,729,13,2.43,0.863585,0.951697,0.017833,2.739572,3.333333
2026-02-27,sports,tablet,AR,video_preroll,277,229,211,3,0.96,0.826715,0.921397,0.014218,3.465704,4.549763
2026-02-27,sports,tablet,BR,in_article,2274,2123,1655,24,5.53,0.933597,0.779557,0.014502,2.431838,3.34139
2026-02-27,sports,tablet,BR,sidebar_rectangle,1295,1056,847,13,2.01,0.815444,0.802083,0.015348,1.552124,2.373081
2026-02-27,sports,tablet,BR,top_banner,2958,2628,2572,13,3.6,0.888438,0.978691,0.005054,1.217039,1.399689
2026-02-27,sports,tablet,BR,video_preroll,733,661,602,12,2.31,0.901774,0.910741,0.019934,3.151432,3.837209
2026-02-27,sports,tablet,MX,in_article,970,900,725,21,2.69,0.927835,0.805556,0.028966,2.773196,3.710345
2026-02-27,sports,tablet,MX,sidebar_rectangle,544,447,344,9,0.6,0.821691,0.769575,0.026163,1.102941,1.744186
2026-02-27,sports,tablet,MX,top_banner,1528,1437,1218,6,1.5,0.940445,0.847599,0.004926,0.981675,1.231527
2026-02-27,sports,tablet,MX,video_preroll,324,299,235,3,1.7,0.92284,0.785953,0.012766,5.246914,7.234043
2026-02-27,sports,tablet,US,in_article,1632,1418,1140,10,4.1,0.868873,0.803949,0.008772,2.512255,3.596491
2026-02-27,sports,tablet,US,sidebar_rectangle,1078,1003,962,25,2.4,0.930427,0.959123,0.025988,2.226345,2.494802
2026-02-27,sports,tablet,US,top_banner,1967,1879,1529,37,7.98,0.955262,0.813731,0.024199,4.05694,5.219097
2026-02-27,sports,tablet,US,video_preroll,526,435,343,6,2.01,0.826996,0.788506,0.017493,3.821293,5.860058
2026-02-27,technology,desktop,AR,in_article,1529,1237,1196,10,3.48,0.809026,0.966855,0.008361,2.275997,2.909699
2026-02-27,technology,desktop,AR,sidebar_rectangle,1126,1015,863,21,1.28,0.901421,0.850246,0.024334,1.136767,1.483198
2026-02-27,technology,desktop,AR,top_banner,2012,1734,1611,39,1.23,0.861829,0.929066,0.024209,0.611332,0.763501
2026-02-27,technology,desktop,AR,video_preroll,585,511,473,8,3.61,0.873504,0.925636,0.016913,6.17094,7.632135
2026-02-27,technology,desktop,BR,in_article,4193,3478,2760,30,10.16,0.829478,0.79356,0.01087,2.423086,3.681159
2026-02-27,technology,desktop,BR,sidebar_rectangle,2780,2530,2399,14,8.17,0.910072,0.948221,0.005836,2.938849,3.405586
2026-02-27,technology,desktop,BR,top_banner,5089,4402,3680,62,4.64,0.865003,0.835984,0.016848,0.91177,1.26087
2026-02-27,technology,desktop,BR,video_preroll,1547,1270,1157,22,3.57,0.820944,0.911024,0.019015,2.307692,3.085566
2026-02-27,technology,desktop,MX,in_article,1681,1480,1320,32,1.2,0.880428,0.891892,0.024242,0.713861,0.909091
2026-02-27,technology,desktop,MX,sidebar_rectangle,1315,1146,1103,19,2.58,0.871483,0.962478,0.017226,1.961977,2.339075
2026-02-27,technology,desktop,MX,top_banner,2430,2113,1837,39,7.33,0.869547,0.86938,0.02123,3.016461,3.990201
2026-02-27,technology,desktop,MX,video_preroll,737,637,509,3,0.91,0.864315,0.799058,0.005894,1.234735,1.787819
2026-02-27,technology,desktop,US,in_article,2676,2155,1966,45,9.47,0.805306,0.912297,0.022889,3.538864,4.816887
2026-02-27,technology,desktop,US,sidebar_rectangle,1848,1598,1358,8,3.05,0.864719,0.849812,0.005891,1.650433,2.24595
2026-02-27,technology,desktop,US,top_banner,3570,2981,2629,56,11.6,0.835014,0.881919,0.021301,3.2493,4.412324
2026-02-27,technology,desktop,US,video_preroll,970,893,725,12,5.29,0.920619,0.81187,0.016552,5.453608,7.296552
2026-02-27,technology,mobile,AR,in_article,2421,1985,1547,11,1.4,0.819909,0.779345,0.007111,0.578273,0.904977
2026-02-27,technology,mobile,AR,sidebar_rectangle,1845,1465,1156,31,3.17,0.794038,0.789078,0.026817,1.718157,2.742215
2026-02-27,technology,mobile,AR,top_banner,2934,2830,2712,80,5.01,0.964554,0.958304,0.029499,1.707566,1.847345
2026-02-27,technology,mobile,AR,video_preroll,834,750,715,10,3.26,0.899281,0.953333,0.013986,3.908873,4.559441
2026-02-27,technology,mobile,BR,in_article,7859,6655,5992,103,25.18,0.8468,0.900376,0.01719,3.20397,4.20227
2026-02-27,technology,mobile,BR,sidebar_rectangle,4314,3702,3526,42,12.29,0.858136,0.952458,0.011912,2.848864,3.485536
2026-02-27,technology,mobile,BR,top_banner,7399,6889,6691,161,26.46,0.931072,0.971259,0.024062,3.576159,3.954566
2026-02-27,technology,mobile,BR,video_preroll,2352,2272,2168,17,13.36,0.965986,0.954225,0.007841,5.680272,6.162362
2026-02-27,technology,mobile,MX,in_article,2386,1873,1818,43,5.34,0.784996,0.970635,0.023652,2.238055,2.937294
2026-02-27,technology,mobile,MX,sidebar_rectangle,1562,1376,1189,19,3.51,0.880922,0.864099,0.01598,2.247119,2.952061
2026-02-27,technology,mobile,MX,top_banner,3604,2958,2593,66,3.98,0.820755,0.876606,0.025453,1.104329,1.534902
2026-02-27,technology,mobile,MX,video_preroll,1076,1020,957,8,4.71,0.947955,0.938235,0.008359,4.377323,4.92163
2026-02-27,technology,mobile,US,in_article,3774,3454,3053,54,4.02,0.915209,0.883903,0.017688,1.065183,1.316738
2026-02-27,technology,mobile,US,sidebar_rectangle,3121,2947,2259,34,14.19,0.944249,0.766542,0.015051,4.54662,6.281541
2026-02-27,technology,mobile,US,top_banner,4788,4286,3878,105,4.44,0.895155,0.904806,0.027076,0.927318,1.14492
2026-02-27,technology,mobile,US,video_preroll,1474,1359,1109,20,10.32,0.921981,0.816041,0.018034,7.001357,9.305681
2026-02-27,technology,tablet,AR,in_article,684,595,499,5,0.41,0.869883,0.838655,0.01002,0.599415,0.821643
2026-02-27,technology,tablet,AR,sidebar_rectangle,499,456,348,5,1.03,0.913828,0.763158,0.014368,2.064128,2.95977
2026-02-27,technology,tablet,AR,top_banner,792,726,647,19,1.57,0.916667,0.891185,0.029366,1.982323,2.426584
2026-02-27,technology,tablet,AR,video_preroll,212,196,183,2,0.34,0.924528,0.933673,0.010929,1.603774,1.857923
2026-02-27,technology,tablet,BR,in_article,1946,1884,1650,36,6.18,0.96814,0.875796,0.021818,3.175745,3.745455
2026-02-27,technology,tablet,BR,sidebar_rectangle,1358,1111,973,26,1.69,0.818115,0.875788,0.026721,1.244477,1.736896
2026-02-27,technology,tablet,BR,top_banner,1995,1664,1356,15,3.72,0.834085,0.814904,0.011062,1.864662,2.743363
2026-02-27,technology,tablet,BR,video_preroll,709,685,669,12,4.24,0.96615,0.976642,0.017937,5.980254,6.337818
2026-02-27,technology,tablet,MX,in_article,766,721,572,12,1.29,0.941253,0.793343,0.020979,1.684073,2.255245
2026-02-27,technology,tablet,MX,sidebar_rectangle,491,389,364,10,0.25,0.792261,0.935733,0.027473,0.509165,0.686813
2026-02-27,technology,tablet,MX,top_banner,1013,843,652,3,1.79,0.832182,0.773428,0.004601,1.767029,2.745399
2026-02-27,technology,tablet,MX,video_preroll,274,260,229,1,0.57,0.948905,0.880769,0.004367,2.080292,2.489083
2026-02-27,technology,tablet,US,in_article,1222,1047,968,12,2.76,0.856792,0.924546,0.012397,2.258592,2.85124
2026-02-27,technology,tablet,US,sidebar_rectangle,832,678,642,10,1.46,0.814904,0.946903,0.015576,1.754808,2.274143
2026-02-27,technology,tablet,US,top_banner,1547,1300,1144,22,4.38,0.840336,0.88,0.019231,2.831286,3.828671
2026-02-27,technology,tablet,US,video_preroll,432,382,292,2,1.05,0.884259,0.764398,0.006849,2.430556,3.59589
2026-02-28,home,desktop,AR,in_article,3351,3046,2436,55,3.89,0.908982,0.799737,0.022578,1.160848,1.59688
2026-02-28,home,desktop,AR,sidebar_rectangle,2353,1991,1827,31,3.56,0.846154,0.917629,0.016968,1.512962,1.94855
2026-02-28,home,desktop,AR,top_banner,4482,3654,3019,14,6.22,0.815261,0.826218,0.004637,1.387773,2.060285
2026-02-28,home,desktop,AR,video_preroll,1046,929,749,14,2.54,0.888145,0.806243,0.018692,2.428298,3.391188
2026-02-28,home,desktop,BR,in_article,7672,6004,4891,82,10.12,0.782586,0.814624,0.016765,1.319082,2.069107
2026-02-28,home,desktop,BR,sidebar_rectangle,5979,5092,4464,92,3.25,0.851647,0.876669,0.020609,0.543569,0.728047
2026-02-28,home,desktop,BR,top_banner,11308,8889,7957,115,23.83,0.786081,0.895151,0.014453,2.107358,2.994847
2026-02-28,home,desktop,BR,video_preroll,3297,2787,2376,10,14.83,0.845314,0.85253,0.004209,4.498029,6.241582
2026-02-28,home,desktop,MX,in_article,3846,3368,2626,41,10.5,0.875715,0.779691,0.015613,2.730109,3.998477
2026-02-28,home,desktop,MX,sidebar_rectangle,2632,2538,2073,37,7.76,0.964286,0.816785,0.017849,2.948328,3.743367
2026-02-28,home,desktop,MX,top_banner,5561,4839,3817,20,15.47,0.870167,0.788799,0.00524,2.781874,4.052921
2026-02-28,home,desktop,MX,video_preroll,1203,1002,950,9,4.38,0.832918,0.948104,0.009474,3.640898,4.610526
2026-02-28,home,desktop,US,in_article,6020,5418,5225,164,6.5,0.9,0.964378,0.031388,1.079734,1.244019
2026-02-28,home,desktop,US,sidebar_rectangle,3852,3404,2696,36,17.57,0.883697,0.792009,0.013353,4.561267,6.517062
2026-02-28,home,desktop,US,top_banner,7864,6167,5502,139,14.29,0.784207,0.892168,0.025264,1.817141,2.597237
2026-02-28,home,desktop,US,video_preroll,2094,1813,1713,14,11.36,0.865807,0.944843,0.008173,5.425024,6.63164
2026-02-28,home,mobile,AR,in_article,4992,4797,4332,31,16.62,0.960938,0.903064,0.007156,3.329327,3.836565
2026-02-28,home,mobile,AR,sidebar_rectangle,3057,2466,1956,45,1.6,0.806673,0.793187,0.023006,0.523389,0.817996
2026-02-28,home,mobile,AR,top_banner,6084,5132,4855,90,17.89,0.843524,0.946025,0.018538,2.9405,3.684861
2026-02-28,home,mobile,AR,video_preroll,1703,1373,1176,11,5.35,0.806224,0.856519,0.009354,3.141515,4.54932
2026-02-28,home,mobile,BR,in_article,11647,10000,7988,216,31.81,0.85859,0.7988,0.027041,2.731175,3.982223
2026-02-28,home,mobile,BR,sidebar_rectangle,9995,9561,7303,218,29.77,0.956578,0.763832,0.029851,2.978489,4.076407
2026-02-28,home,mobile,BR,top_banner,15979,14295,11636,60,16.93,0.894612,0.813991,0.005156,1.059516,1.454967
2026-02-28,home,mobile,BR,video_preroll,4786,4426,4308,82,32.14,0.924781,0.973339,0.019034,6.71542,7.460539
2026-02-28,home,mobile,MX,in_article,5570,5245,4265,90,17.0,0.941652,0.813155,0.021102,3.052065,3.985932
2026-02-28,home,mobile,MX,sidebar_rectangle,3896,3551,3470,28,3.36,0.911448,0.97719,0.008069,0.862423,0.9683
2026-02-28,home,mobile,MX,top_banner,6929,6645,6123,61,22.93,0.959013,0.921445,0.009962,3.30928,3.744896
2026-02-28,home,mobile,MX,video_preroll,1884,1591,1234,13,7.47,0.84448,0.775613,0.010535,3.964968,6.053485
2026-02-28,home,mobile,US,in_article,8217,7302,5796,143,8.27,0.888645,0.793755,0.024672,1.00645,1.426846
2026-02-28,home,mobile,US,sidebar_rectangle,6475,6094,5264,96,14.47,0.941158,0.8638,0.018237,2.234749,2.74886
